Datetime,Device Code,Direction
2023-04-13T07:42:51Z,RT046206,Exit
2023-04-13T07:42:53Z,RT046204,Exit
2023-04-13T07:43:01Z,RT061801,Entry
2023-04-13T07:43:07Z,RT046206,Exit
2023-04-13T07:43:27Z,RT061805,Entry
2023-04-13T07:43:32Z,RT046204,Exit
2023-04-13T07:43:32Z,RT061805,Entry
2023-04-13T07:44:44Z,LBCHN,Entry
2023-04-13T07:44:53Z,RT046205,Entry
2023-04-13T07:45:53Z,RT061806,Exit
2023-04-13T07:46:16Z,RT061802,Exit
2023-04-13T07:46:18Z,LBCTR,Entry
2023-04-13T07:46:47Z,RT061805,Entry
2023-04-13T07:47:12Z,RT029305,Entry
2023-04-13T07:47:14Z,RT046204,Exit
2023-04-13T07:47:16Z,RT029301,Entry
2023-04-13T07:48:01Z,LBCHN,Entry
2023-04-13T07:48:18Z,RT061806,Exit
2023-04-13T07:48:39Z,RT029301,Entry
2023-04-13T07:48:53Z,LBCTR,Entry
2023-04-13T07:49:43Z,RT029302,Exit
2023-04-13T07:50:43Z,RT061806,Exit
2023-04-13T07:50:45Z,RT046206,Exit
2023-04-13T07:51:04Z,LBCTR,Exit
2023-04-13T07:51:20Z,LBCTR,Entry
2023-04-13T07:52:17Z,RT046205,Entry
2023-04-13T07:53:59Z,LBCTR,Exit
2023-04-13T07:54:24Z,LBCTR,Exit
2023-04-13T07:54:45Z,LBCHN,Entry
2023-04-13T07:54:52Z,RT061806,Exit
2023-04-13T07:55:34Z,RT061805,Entry
2023-04-13T07:56:01Z,LBCHN,Entry
2023-04-13T07:56:20Z,RT061806,Exit
2023-04-13T07:56:44Z,RT046205,Entry
2023-04-13T07:56:49Z,LBCHN,Entry
2023-04-13T07:57:30Z,LBCTR,Exit
2023-04-13T07:57:44Z,LBCTR,Exit
2023-04-13T07:58:00Z,LBCTR,Exit
2023-04-13T07:58:16Z,LBCTR,Exit
2023-04-13T07:59:12Z,RT061802,Exit
2023-04-13T08:00:11Z,RT061806,Exit
2023-04-13T08:00:14Z,RT046204,Exit
2023-04-13T08:00:24Z,RT046206,Exit
2023-04-13T08:00:52Z,RT061806,Exit
2023-04-13T08:01:03Z,LBCTR,Entry
2023-04-13T08:01:23Z,LBCTR,Exit
2023-04-13T08:01:57Z,LBCHN,Entry
2023-04-13T08:03:44Z,RT046201,Entry
2023-04-13T08:05:26Z,RT046206,Exit
2023-04-13T08:07:02Z,RT046206,Exit
2023-04-13T08:07:24Z,LBCTR,Entry
2023-04-13T08:07:43Z,RT061806,Exit
2023-04-13T08:08:35Z,RT061806,Exit
2023-04-13T08:09:49Z,LBCHN,Entry
2023-04-13T08:11:11Z,RT046201,Entry
2023-04-13T08:11:17Z,RT046201,Entry
2023-04-13T08:11:25Z,RT046201,Entry
2023-04-13T08:12:24Z,RT061801,Entry
2023-04-13T08:13:52Z,LBCTR,Exit
2023-04-13T08:14:02Z,LBCTR,Entry
2023-04-13T08:14:14Z,RT061801,Entry
2023-04-13T08:14:30Z,RT061802,Exit
2023-04-13T08:15:12Z,LBCTR,Entry
2023-04-13T08:15:20Z,RT061806,Exit
2023-04-13T08:15:50Z,RT046204,Exit
2023-04-13T08:16:18Z,RT046205,Entry
2023-04-13T08:16:20Z,LBCTR,Entry
2023-04-13T08:16:25Z,LBCTR,Exit
2023-04-13T08:16:48Z,RT061806,Exit
2023-04-13T08:17:06Z,RT046206,Exit
2023-04-13T08:18:29Z,RT046206,Exit
2023-04-13T08:19:15Z,LBCTR,Exit
2023-04-13T08:19:37Z,RT029305,Entry
2023-04-13T08:19:47Z,LBCTR,Exit
2023-04-13T08:19:50Z,LBCHN,Entry
2023-04-13T08:19:55Z,RT061801,Entry
2023-04-13T08:20:19Z,RT046204,Exit
2023-04-13T08:20:25Z,RT061802,Exit
2023-04-13T08:20:26Z,RT061806,Exit
2023-04-13T08:20:41Z,LBCHN,Entry
2023-04-13T08:21:19Z,RT029302,Exit
2023-04-13T08:21:33Z,RT061805,Entry
2023-04-13T08:22:08Z,LBCTR,Entry
2023-04-13T08:22:45Z,RT046201,Entry
2023-04-13T08:22:52Z,LBCTR,Entry
2023-04-13T08:23:21Z,RT061806,Exit
2023-04-13T08:23:54Z,RT046204,Exit
2023-04-13T08:24:50Z,LBCTR,Entry
2023-04-13T08:26:06Z,RT046205,Entry
2023-04-13T08:26:18Z,RT061806,Exit
2023-04-13T08:27:26Z,RT061802,Exit
2023-04-13T08:27:32Z,RT061805,Entry
2023-04-13T08:27:34Z,LBCTR,Entry
2023-04-13T08:27:37Z,LBCHN,Entry
2023-04-13T08:27:58Z,LBCHN,Exit
2023-04-13T08:29:44Z,RT061806,Exit
2023-04-13T08:30:27Z,RT029305,Entry
2023-04-13T08:30:53Z,RT061806,Exit
2023-04-13T08:32:05Z,RT061801,Entry
2023-04-13T08:32:26Z,RT061806,Exit
2023-04-13T08:32:40Z,LBCTR,Exit
2023-04-13T08:33:29Z,LBCHN,Entry
2023-04-13T08:33:59Z,RT046205,Entry
2023-04-13T08:34:05Z,RT046204,Exit
2023-04-13T08:34:43Z,LBCHN,Entry
2023-04-13T08:35:39Z,RT029301,Entry
2023-04-13T08:37:10Z,LBCTR,Entry
2023-04-13T08:37:31Z,RT061805,Entry
2023-04-13T08:37:46Z,RT061802,Exit
2023-04-13T08:37:56Z,RT029302,Exit
2023-04-13T08:37:59Z,RT046206,Exit
2023-04-13T08:38:27Z,LBCTR,Entry
2023-04-13T08:39:00Z,LBCTR,Entry
2023-04-13T08:39:34Z,RT046205,Entry
2023-04-13T08:39:54Z,LBCHN,Entry
2023-04-13T08:39:58Z,RT046201,Entry
2023-04-13T08:42:27Z,LBCTR,Entry
2023-04-13T08:42:39Z,LBCTR,Exit
2023-04-13T08:42:46Z,RT029302,Exit
2023-04-13T08:43:20Z,LBCTR,Entry
2023-04-13T08:43:37Z,RT046205,Entry
2023-04-13T08:43:42Z,RT061806,Exit
2023-04-13T08:45:41Z,RT029302,Exit
2023-04-13T08:46:08Z,LBCTR,Entry
2023-04-13T08:46:29Z,RT046204,Exit
2023-04-13T08:46:41Z,RT061806,Exit
2023-04-13T08:47:49Z,RT046201,Entry
2023-04-13T08:48:02Z,RT046206,Exit
2023-04-13T08:48:06Z,LBCTR,Exit
2023-04-13T08:48:22Z,LBCTR,Entry
2023-04-13T08:49:19Z,RT029302,Exit
2023-04-13T08:49:52Z,RT029306,Exit
2023-04-13T08:50:01Z,LBCTR,Exit
2023-04-13T08:51:04Z,RT029302,Exit
2023-04-13T08:51:14Z,LBCTR,Entry
2023-04-13T08:51:28Z,LBCTR,Entry
2023-04-13T08:52:05Z,RT029302,Exit
2023-04-13T08:52:13Z,LBCTR,Entry
2023-04-13T08:53:19Z,RT046205,Entry
2023-04-13T08:53:53Z,LBCHN,Exit
2023-04-13T08:54:06Z,LBCTR,Entry
2023-04-13T08:54:13Z,RT046208,Exit
2023-04-13T08:54:20Z,RT046206,Exit
2023-04-13T08:54:54Z,LBCTR,Entry
2023-04-13T08:55:27Z,LBCTR,Entry
2023-04-13T08:55:40Z,RT061806,Exit
2023-04-13T08:55:47Z,RT061802,Exit
2023-04-13T08:55:51Z,LBCTR,Entry
2023-04-13T08:57:34Z,LBCTR,Exit
2023-04-13T08:57:37Z,LBCTR,Entry
2023-04-13T08:57:54Z,LBCTR,Entry
2023-04-13T08:58:32Z,RT029306,Exit
2023-04-13T08:58:32Z,LBCHN,Exit
2023-04-13T08:59:20Z,LBCTR,Exit
2023-04-13T08:59:56Z,RT061806,Exit
2023-04-13T09:00:13Z,RT029302,Exit
2023-04-13T09:01:23Z,RT046204,Exit
2023-04-13T09:01:25Z,LBCTR,Exit
2023-04-13T09:01:41Z,LBCTR,Entry
2023-04-13T09:02:26Z,RT061806,Exit
2023-04-13T09:02:31Z,LBCTR,Entry
2023-04-13T09:03:00Z,RT029301,Entry
2023-04-13T09:03:03Z,LBCTR,Entry
2023-04-13T09:03:09Z,RT029305,Entry
2023-04-13T09:03:18Z,RT029302,Exit
2023-04-13T09:03:51Z,LBCTR,Entry
2023-04-13T09:04:15Z,RT029302,Exit
2023-04-13T09:04:43Z,RT046206,Exit
2023-04-13T09:04:52Z,RT046206,Exit
2023-04-13T09:04:59Z,RT046206,Exit
2023-04-13T09:05:39Z,RT046208,Exit
2023-04-13T09:05:43Z,RT061806,Exit
2023-04-13T09:05:54Z,LBCTR,Entry
2023-04-13T09:06:06Z,LBCTR,Exit
2023-04-13T09:06:17Z,RT029302,Exit
2023-04-13T09:06:26Z,LBCTR,Entry
2023-04-13T09:06:27Z,LBCTR,Exit
2023-04-13T09:06:35Z,RT046201,Entry
2023-04-13T09:07:23Z,RT061801,Entry
2023-04-13T09:07:49Z,RT061806,Exit
2023-04-13T09:07:52Z,RT061806,Exit
2023-04-13T09:08:11Z,LBCHN,Entry
2023-04-13T09:08:42Z,RT061806,Exit
2023-04-13T09:08:56Z,RT061801,Entry
2023-04-13T09:09:41Z,RT061802,Exit
2023-04-13T09:09:54Z,RT029301,Entry
2023-04-13T09:09:58Z,LBCHN,Entry
2023-04-13T09:10:11Z,LBCTR,Exit
2023-04-13T09:10:34Z,RT061801,Entry
2023-04-13T09:11:11Z,RT029302,Exit
2023-04-13T09:11:21Z,RT061805,Entry
2023-04-13T09:11:39Z,RT046206,Exit
2023-04-13T09:11:43Z,RT046204,Exit
2023-04-13T09:11:56Z,RT061805,Entry
2023-04-13T09:12:12Z,RT061806,Exit
2023-04-13T09:12:56Z,LBCTR,Exit
2023-04-13T09:13:22Z,RT061806,Exit
2023-04-13T09:13:35Z,RT046206,Exit
2023-04-13T09:14:27Z,LBCTR,Entry
2023-04-13T09:14:32Z,LBCHN,Exit
2023-04-13T09:14:47Z,RT046206,Exit
2023-04-13T09:15:06Z,LBCTR,Entry
2023-04-13T09:16:20Z,LBCHN,Entry
2023-04-13T09:17:11Z,LBCTR,Entry
2023-04-13T09:17:17Z,LBCTR,Exit
2023-04-13T09:17:54Z,RT061806,Exit
2023-04-13T09:17:58Z,LBCTR,Exit
2023-04-13T09:19:01Z,RT046201,Entry
2023-04-13T09:19:19Z,LBCTR,Entry
2023-04-13T09:19:59Z,RT046204,Exit
2023-04-13T09:20:29Z,RT061806,Exit
2023-04-13T09:21:15Z,RT029302,Exit
2023-04-13T09:22:21Z,RT061806,Exit
2023-04-13T09:23:03Z,LBCTR,Exit
2023-04-13T09:23:07Z,RT061806,Exit
2023-04-13T09:23:44Z,RT061805,Entry
2023-04-13T09:23:49Z,RT046206,Exit
2023-04-13T09:23:50Z,LBCTR,Entry
2023-04-13T09:24:15Z,RT046205,Entry
2023-04-13T09:24:35Z,RT046206,Exit
2023-04-13T09:24:43Z,LBCTR,Entry
2023-04-13T09:25:52Z,LBCTR,Entry
2023-04-13T09:26:08Z,LBCTR,Exit
2023-04-13T09:26:31Z,LBCHN,Entry
2023-04-13T09:26:33Z,LBCTR,Exit
2023-04-13T09:27:09Z,LBCTR,Exit
2023-04-13T09:27:20Z,RT029301,Entry
2023-04-13T09:27:36Z,RT046201,Entry
2023-04-13T09:27:45Z,RT046201,Entry
2023-04-13T09:27:51Z,LBCTR,Entry
2023-04-13T09:28:42Z,LBCHN,Entry
2023-04-13T09:29:31Z,LBCHN,Exit
2023-04-13T09:30:12Z,LBCTR,Entry
2023-04-13T09:30:16Z,LBCTR,Exit
2023-04-13T09:31:16Z,RT061802,Exit
2023-04-13T09:31:33Z,LBCTR,Entry
2023-04-13T09:31:40Z,LBCHN,Exit
2023-04-13T09:32:04Z,RT061801,Entry
2023-04-13T09:32:09Z,LBCTR,Entry
2023-04-13T09:32:35Z,RT061805,Entry
2023-04-13T09:32:44Z,RT061806,Exit
2023-04-13T09:32:47Z,LBCTR,Entry
2023-04-13T09:33:07Z,LBCTR,Exit
2023-04-13T09:35:24Z,RT061806,Exit
2023-04-13T09:36:08Z,LBCHN,Entry
2023-04-13T09:36:18Z,LBCTR,Exit
2023-04-13T09:36:18Z,LBCTR,Exit
2023-04-13T09:36:30Z,RT046206,Exit
2023-04-13T09:37:06Z,RT061806,Exit
2023-04-13T09:37:06Z,RT061802,Exit
2023-04-13T09:37:39Z,RT061806,Exit
2023-04-13T09:38:05Z,RT061806,Exit
2023-04-13T09:39:27Z,LBCTR,Entry
2023-04-13T09:40:01Z,RT029301,Entry
2023-04-13T09:40:03Z,RT061806,Exit
2023-04-13T09:40:12Z,RT046206,Exit
2023-04-13T09:40:37Z,LBCTR,Exit
2023-04-13T09:40:41Z,RT029306,Exit
2023-04-13T09:41:32Z,RT061802,Exit
2023-04-13T09:42:19Z,RT061805,Entry
2023-04-13T09:42:45Z,RT046206,Exit
2023-04-13T09:42:46Z,LBCTR,Entry
2023-04-13T09:43:03Z,RT046204,Exit
2023-04-13T09:43:37Z,RT046204,Exit
2023-04-13T09:43:58Z,RT046206,Exit
2023-04-13T09:44:12Z,LBCHN,Entry
2023-04-13T09:44:21Z,LBCHN,Exit
2023-04-13T09:45:22Z,RT046204,Exit
2023-04-13T09:45:43Z,LBCTR,Entry
2023-04-13T09:46:39Z,RT029301,Entry
2023-04-13T09:46:39Z,LBCTR,Entry
2023-04-13T09:47:17Z,RT061801,Entry
2023-04-13T09:47:18Z,RT046206,Exit
2023-04-13T09:47:46Z,RT046205,Entry
2023-04-13T09:48:03Z,LBCTR,Entry
2023-04-13T09:48:19Z,RT046204,Exit
2023-04-13T09:48:50Z,RT046201,Entry
2023-04-13T09:49:03Z,RT029302,Exit
2023-04-13T09:49:20Z,RT029302,Exit
2023-04-13T09:49:32Z,LBCTR,Entry
2023-04-13T09:49:50Z,RT029302,Exit
2023-04-13T09:51:44Z,LBCHN,Exit
2023-04-13T09:53:21Z,RT061806,Exit
2023-04-13T09:53:27Z,RT061801,Entry
2023-04-13T09:53:28Z,RT029302,Exit
2023-04-13T09:53:35Z,LBCHN,Entry
2023-04-13T09:53:54Z,LBCTR,Exit
2023-04-13T09:53:56Z,RT046206,Exit
2023-04-13T09:54:22Z,LBCTR,Entry
2023-04-13T09:54:24Z,RT029302,Exit
2023-04-13T09:54:38Z,LBCTR,Entry
2023-04-13T09:54:58Z,RT046205,Entry
2023-04-13T09:55:00Z,LBCTR,Entry
2023-04-13T09:55:17Z,LBCHN,Entry
2023-04-13T09:55:45Z,RT046204,Exit
2023-04-13T09:56:08Z,RT046205,Entry
2023-04-13T09:56:14Z,LBCTR,Entry
2023-04-13T09:56:19Z,RT029302,Exit
2023-04-13T09:56:28Z,RT046204,Exit
2023-04-13T09:57:03Z,RT061806,Exit
2023-04-13T09:57:05Z,RT029302,Exit
2023-04-13T09:57:12Z,LBCTR,Entry
2023-04-13T09:58:11Z,LBCHN,Exit
2023-04-13T09:58:19Z,RT046201,Entry
2023-04-13T09:58:55Z,LBCTR,Exit
2023-04-13T09:58:57Z,RT046204,Exit
2023-04-13T09:59:12Z,LBCTR,Entry
2023-04-13T09:59:29Z,LBCTR,Exit
2023-04-13T09:59:30Z,RT061806,Exit
2023-04-13T09:59:39Z,LBCTR,Exit
2023-04-13T09:59:45Z,LBCHN,Exit
2023-04-13T10:00:06Z,LBCTR,Entry
2023-04-13T10:00:12Z,RT061806,Exit
2023-04-13T10:00:14Z,RT029302,Exit
2023-04-13T10:00:45Z,LBCTR,Exit
2023-04-13T10:01:50Z,RT029305,Entry
2023-04-13T10:02:48Z,RT061802,Exit
2023-04-13T10:03:11Z,RT046208,Exit
2023-04-13T10:03:59Z,RT046206,Exit
2023-04-13T10:04:14Z,LBCHN,Entry
2023-04-13T10:05:23Z,LBCHN,Exit
2023-04-13T10:05:59Z,RT029302,Exit
2023-04-13T10:06:10Z,LBCTR,Entry
2023-04-13T10:07:02Z,LBCTR,Exit
2023-04-13T10:07:46Z,LBCTR,Entry
2023-04-13T10:07:52Z,LBCHN,Entry
2023-04-13T10:08:10Z,RT046201,Entry
2023-04-13T10:08:37Z,RT046205,Entry
2023-04-13T10:09:09Z,RT061806,Exit
2023-04-13T10:10:31Z,RT061806,Exit
2023-04-13T10:10:44Z,LBCTR,Entry
2023-04-13T10:11:32Z,RT029301,Entry
2023-04-13T10:13:13Z,LBCTR,Exit
2023-04-13T10:13:17Z,RT061801,Entry
2023-04-13T10:13:22Z,RT061806,Exit
2023-04-13T10:13:24Z,RT029302,Exit
2023-04-13T10:13:45Z,RT061801,Entry
2023-04-13T10:14:41Z,RT061805,Entry
2023-04-13T10:16:05Z,RT061802,Exit
2023-04-13T10:16:05Z,RT046205,Entry
2023-04-13T10:16:34Z,RT046205,Entry
2023-04-13T10:17:01Z,RT061805,Entry
2023-04-13T10:17:02Z,LBCHN,Entry
2023-04-13T10:17:18Z,RT029305,Entry
2023-04-13T10:17:39Z,LBCTR,Entry
2023-04-13T10:17:51Z,LBCTR,Exit
2023-04-13T10:19:20Z,RT046204,Exit
2023-04-13T10:19:47Z,RT029305,Entry
2023-04-13T10:20:17Z,RT046204,Exit
2023-04-13T10:20:18Z,RT046206,Exit
2023-04-13T10:20:23Z,LBCTR,Exit
2023-04-13T10:21:09Z,LBCTR,Exit
2023-04-13T10:21:25Z,LBCHN,Entry
2023-04-13T10:21:27Z,LBCTR,Exit
2023-04-13T10:21:52Z,LBCTR,Exit
2023-04-13T10:22:22Z,LBCTR,Entry
2023-04-13T10:24:21Z,LBCTR,Exit
2023-04-13T10:24:55Z,RT061806,Exit
2023-04-13T10:26:33Z,RT061806,Exit
2023-04-13T10:26:47Z,LBCTR,Entry
2023-04-13T10:28:19Z,RT061806,Exit
2023-04-13T10:29:10Z,RT046205,Entry
2023-04-13T10:29:35Z,LBCHN,Exit
2023-04-13T10:30:09Z,LBCTR,Entry
2023-04-13T10:30:35Z,RT061801,Entry
2023-04-13T10:31:44Z,RT046206,Exit
2023-04-13T10:31:52Z,LBCTR,Exit
2023-04-13T10:32:19Z,LBCHN,Entry
2023-04-13T10:33:32Z,RT046206,Exit
2023-04-13T10:34:14Z,LBCTR,Entry
2023-04-13T10:34:50Z,LBCTR,Exit
2023-04-13T10:35:33Z,LBCHN,Entry
2023-04-13T10:36:30Z,LBCHN,Exit
2023-04-13T10:36:30Z,LBCTR,Entry
2023-04-13T10:37:41Z,RT046206,Exit
2023-04-13T10:38:02Z,LBCHN,Entry
2023-04-13T10:39:40Z,RT046206,Exit
2023-04-13T10:39:59Z,LBCTR,Exit
2023-04-13T10:41:03Z,RT029302,Exit
2023-04-13T10:41:16Z,RT061801,Entry
2023-04-13T10:41:50Z,RT046206,Exit
2023-04-13T10:44:13Z,LBCTR,Entry
2023-04-13T10:44:49Z,RT061805,Entry
2023-04-13T10:45:12Z,LBCTR,Exit
2023-04-13T10:45:47Z,RT061802,Exit
2023-04-13T10:45:53Z,LBCTR,Exit
2023-04-13T10:45:59Z,LBCHN,Exit
2023-04-13T10:46:06Z,RT061806,Exit
2023-04-13T10:46:12Z,RT046204,Exit
2023-04-13T10:47:21Z,RT046206,Exit
2023-04-13T10:47:23Z,RT046204,Exit
2023-04-13T10:47:41Z,LBCTR,Entry
2023-04-13T10:49:50Z,RT046208,Exit
2023-04-13T10:50:02Z,RT046205,Entry
2023-04-13T10:51:53Z,RT046205,Entry
2023-04-13T10:54:54Z,LBCTR,Entry
2023-04-13T10:57:06Z,RT046206,Exit
2023-04-13T10:57:21Z,LBCHN,Exit
2023-04-13T10:58:08Z,RT029305,Entry
2023-04-13T10:58:50Z,LBCTR,Entry
2023-04-13T10:59:52Z,RT061805,Entry
2023-04-13T11:00:10Z,RT061805,Entry
2023-04-13T11:01:21Z,RT029306,Exit
2023-04-13T11:02:25Z,RT046206,Exit
2023-04-13T11:04:40Z,LBCHN,Entry
2023-04-13T11:05:31Z,RT029302,Exit
2023-04-13T11:08:37Z,LBCHN,Exit
2023-04-13T11:10:52Z,RT046205,Entry
2023-04-13T11:11:40Z,RT046205,Entry
2023-04-13T11:11:48Z,RT061806,Exit
2023-04-13T11:12:07Z,RT061806,Exit
2023-04-13T11:13:05Z,RT046204,Exit
2023-04-13T11:14:36Z,RT061806,Exit
2023-04-13T11:16:22Z,RT061802,Exit
2023-04-13T11:16:23Z,RT061806,Exit
2023-04-13T11:17:15Z,RT046206,Exit
2023-04-13T11:17:59Z,LBCHN,Exit
2023-04-13T11:19:33Z,LBCTR,Entry
2023-04-13T11:19:44Z,RT061805,Entry
2023-04-13T11:21:03Z,RT046206,Exit
2023-04-13T11:21:24Z,RT046206,Exit
2023-04-13T11:21:49Z,LBCTR,Entry
2023-04-13T11:22:33Z,LBCHN,Exit
2023-04-13T11:22:40Z,RT046208,Exit
2023-04-13T11:22:49Z,RT046204,Exit
2023-04-13T11:23:41Z,RT061806,Exit
2023-04-13T11:23:52Z,RT046206,Exit
2023-04-13T11:24:04Z,LBCTR,Entry
2023-04-13T11:25:33Z,RT061806,Exit
2023-04-13T11:27:20Z,LBCTR,Entry
2023-04-13T11:28:23Z,LBCHN,Entry
2023-04-13T11:29:53Z,LBCTR,Entry
2023-04-13T11:30:48Z,RT046204,Exit
2023-04-13T11:40:24Z,RT029305,Entry
2023-04-13T11:42:00Z,RT061801,Entry
2023-04-13T11:42:28Z,RT029305,Entry
2023-04-13T11:42:39Z,RT046206,Exit
2023-04-13T11:43:10Z,RT046205,Entry
2023-04-13T11:43:11Z,LBCTR,Entry
2023-04-13T11:44:30Z,LBCTR,Exit
2023-04-13T11:45:03Z,RT046205,Entry
2023-04-13T11:46:21Z,RT046205,Entry
2023-04-13T11:47:03Z,LBCTR,Exit
2023-04-13T11:48:26Z,RT061805,Entry
2023-04-13T11:48:34Z,LBCTR,Exit
2023-04-13T11:49:29Z,RT046201,Entry
2023-04-13T11:54:50Z,RT046205,Entry
2023-04-13T11:55:01Z,RT029302,Exit
2023-04-13T11:55:44Z,LBCHN,Exit
2023-04-13T11:56:57Z,RT046205,Entry
2023-04-13T11:58:11Z,RT061806,Exit
2023-04-13T11:58:33Z,RT046204,Exit
2023-04-13T11:59:00Z,RT029306,Exit
2023-04-13T12:05:46Z,LBCTR,Exit
2023-04-13T12:06:03Z,LBCHN,Exit
2023-04-13T12:06:12Z,RT046201,Entry
2023-04-13T12:06:13Z,RT046206,Exit
2023-04-13T12:08:34Z,LBCTR,Entry
2023-04-13T12:08:57Z,RT046206,Exit
2023-04-13T12:12:28Z,RT046201,Entry
2023-04-13T12:13:38Z,LBCTR,Entry
2023-04-13T12:13:45Z,LBCTR,Exit
2023-04-13T12:13:54Z,LBCTR,Exit
2023-04-13T12:14:20Z,LBCTR,Entry
2023-04-13T12:19:54Z,RT046206,Exit
2023-04-13T12:24:33Z,LBCTR,Exit
2023-04-13T12:31:42Z,RT046203,Entry
2023-04-13T12:33:44Z,LBCTR,Exit
2023-04-13T12:34:26Z,LBCTR,Entry
2023-04-13T12:34:47Z,RT046205,Entry
2023-04-13T12:35:32Z,RT046206,Exit
2023-04-13T12:36:33Z,RT046204,Exit
2023-04-13T12:36:36Z,LBCTR,Exit
2023-04-13T12:39:20Z,RT046206,Exit
2023-04-13T12:39:32Z,RT046204,Exit
2023-04-13T12:39:35Z,LBCTR,Exit
2023-04-13T12:40:45Z,RT046201,Entry
2023-04-13T12:41:43Z,LBCTR,Exit
2023-04-13T12:41:57Z,RT046206,Exit
2023-04-13T12:42:13Z,RT046206,Exit
2023-04-13T12:44:57Z,RT046202,Exit
2023-04-13T12:45:22Z,RT046202,Exit
2023-04-13T12:46:34Z,RT046204,Exit
2023-04-13T12:46:39Z,RT046202,Exit
2023-04-13T12:47:02Z,RT046206,Exit
2023-04-13T12:47:53Z,RT046204,Exit
2023-04-13T12:48:12Z,LBCTR,Exit
2023-04-13T12:49:02Z,RT046208,Exit
2023-04-13T12:49:56Z,LBCTR,Exit
2023-04-13T12:50:37Z,RT046206,Exit
2023-04-13T12:50:55Z,RT046206,Exit
2023-04-13T12:51:22Z,LBCTR,Exit
2023-04-13T12:53:23Z,RT046204,Exit
2023-04-13T12:53:45Z,RT046206,Exit
2023-04-13T00:52:02Z,RT046205,Entry
2023-04-13T00:57:31Z,RT046203,Entry
2023-04-13T00:58:10Z,RT046205,Entry
2023-04-13T00:58:29Z,RT046201,Entry
2023-04-13T00:58:31Z,RT046205,Entry
2023-04-13T00:58:36Z,RT046205,Entry
2023-04-13T00:58:43Z,LBCTR,Entry
2023-04-13T00:58:57Z,LBCTR,Entry
2023-04-13T00:59:02Z,RT046205,Entry
2023-04-13T00:59:31Z,RT046203,Entry
2023-04-13T00:59:38Z,RT046205,Entry
2023-04-13T01:00:12Z,RT046201,Entry
2023-04-13T01:00:41Z,RT046205,Entry
2023-04-13T01:00:42Z,RT046203,Entry
2023-04-13T01:00:53Z,RT046205,Entry
2023-04-13T01:01:04Z,RT046208,Exit
2023-04-13T01:06:42Z,RT046205,Entry
2023-04-13T01:07:07Z,RT046205,Entry
2023-04-13T01:08:04Z,RT046204,Exit
2023-04-13T01:08:07Z,RT046201,Entry
2023-04-13T01:08:32Z,RT046205,Entry
2023-04-13T01:10:35Z,RT046206,Exit
2023-04-13T01:11:06Z,RT046206,Exit
2023-04-13T01:12:04Z,LBCTR,Entry
2023-04-13T01:12:31Z,RT046205,Entry
2023-04-13T01:12:59Z,RT046202,Exit
2023-04-13T01:14:55Z,LBCTR,Entry
2023-04-13T01:15:00Z,RT046203,Entry
2023-04-13T01:15:06Z,LBCTR,Entry
2023-04-13T01:15:23Z,RT046205,Entry
2023-04-13T01:16:18Z,LBCTR,Entry
2023-04-13T01:16:28Z,RT046204,Exit
2023-04-13T01:19:16Z,RT046203,Entry
2023-04-13T01:19:42Z,RT046201,Entry
2023-04-13T01:19:49Z,RT046205,Entry
2023-04-13T01:25:55Z,RT046201,Entry
2023-04-13T01:25:56Z,RT046205,Entry
2023-04-13T01:26:48Z,RT046203,Entry
2023-04-13T01:28:02Z,RT046204,Exit
2023-04-13T01:29:07Z,LBCTR,Entry
2023-04-13T01:30:21Z,RT046203,Entry
2023-04-13T01:31:22Z,LBCTR,Entry
2023-04-13T01:35:22Z,RT046201,Entry
2023-04-13T01:35:23Z,LBCTR,Entry
2023-04-13T01:36:17Z,LBCTR,Entry
2023-04-13T01:36:22Z,LBCTR,Entry
2023-04-13T01:36:57Z,LBCTR,Entry
2023-04-13T01:38:05Z,RT046205,Entry
2023-04-13T01:41:22Z,RT046203,Entry
2023-04-13T01:42:20Z,RT046205,Entry
2023-04-13T01:43:13Z,RT046205,Entry
2023-04-13T01:44:58Z,RT046201,Entry
2023-04-13T01:45:41Z,RT046205,Entry
2023-04-13T01:45:55Z,RT046203,Entry
2023-04-13T01:48:55Z,RT061801,Entry
2023-04-13T01:49:03Z,RT046205,Entry
2023-04-13T01:49:45Z,RT046205,Entry
2023-04-13T01:54:36Z,LBCTR,Entry
2023-04-13T01:55:50Z,LBCTR,Entry
2023-04-13T01:56:06Z,RT046206,Exit
2023-04-13T01:57:17Z,RT029306,Exit
2023-04-13T01:58:04Z,RT046203,Entry
2023-04-13T01:58:25Z,RT046206,Exit
2023-04-13T01:58:52Z,LBCTR,Entry
2023-04-13T02:01:02Z,LBCTR,Entry
2023-04-13T02:01:58Z,RT061802,Exit
2023-04-13T02:01:59Z,LBCTR,Entry
2023-04-13T02:02:09Z,RT046208,Exit
2023-04-13T02:04:28Z,RT061801,Entry
2023-04-13T02:04:35Z,LBCTR,Entry
2023-04-13T02:04:40Z,LBCTR,Entry
2023-04-13T02:05:31Z,RT029301,Entry
2023-04-13T02:06:09Z,RT046205,Entry
2023-04-13T02:06:16Z,LBCTR,Entry
2023-04-13T02:06:31Z,LBCTR,Entry
2023-04-13T02:07:54Z,LBCTR,Entry
2023-04-13T02:08:18Z,RT029301,Entry
2023-04-13T02:08:39Z,RT029301,Entry
2023-04-13T02:10:26Z,RT029302,Exit
